norm,lambda,eta,date,regime,eq_idx,bd_idx
L1,4.0,4.0,2020-10-31,normal,3.6461226696300475,2.285726212678728
L1,4.0,4.0,2020-11-30,normal,4.037883965991117,2.307924719683197
L1,4.0,4.0,2020-12-31,normal,4.187370468296074,2.310872634025208
L1,4.0,4.0,2021-01-31,normal,4.140735723390661,2.294304434063029
L1,4.0,4.0,2021-02-28,normal,4.248775799885371,2.261177694896666
L1,4.0,4.0,2021-03-31,normal,4.429089596056706,2.2329392992759955
L1,4.0,4.0,2021-04-30,normal,4.6612846181299785,2.250579843375669
L1,4.0,4.0,2021-05-31,normal,4.686861086829658,2.2579316802101985
L1,4.0,4.0,2021-06-30,normal,4.790975019012492,2.273794644838711
L1,4.0,4.0,2021-07-31,normal,4.899960118744987,2.299221759882709
L1,4.0,4.0,2021-08-31,normal,5.042009962587405,2.2948454365107747
L1,4.0,4.0,2021-09-30,normal,4.802166590677085,2.2749732573141555
L1,4.0,4.0,2021-10-31,normal,5.134207597422861,2.274345308044452
L1,4.0,4.0,2021-11-30,normal,5.09141911130594,2.281078856367273
L1,4.0,4.0,2021-12-31,normal,5.312962031096195,2.275015650652391
L1,4.0,4.0,2022-01-31,stressed,5.033579922691001,2.226001879023485
L1,4.0,4.0,2022-02-28,stressed,4.875721822735489,2.2011665603680024
L1,4.0,4.0,2022-03-31,stressed,5.050141019500206,2.140010433410453
L1,4.0,4.0,2022-04-30,stressed,4.605945765848027,2.05880058357123
L1,4.0,4.0,2022-05-31,stressed,4.604808097243862,2.0714554940895207
L1,4.0,4.0,2022-06-30,stressed,4.215609716864811,2.0377171184149816
L1,4.0,4.0,2022-07-31,normal,4.5963467240531735,2.0858765753629642
L1,4.0,4.0,2022-08-31,stressed,4.3925447103086555,2.022982061356638
L1,4.0,4.0,2022-09-30,stressed,3.9739527695950816,1.931727491481504
L1,4.0,4.0,2022-10-31,normal,4.282188442215954,1.9022621414184346
L1,4.0,4.0,2022-11-30,normal,4.499950571067962,1.966702476298797
L1,4.0,4.0,2022-12-31,normal,4.219729649106418,1.9513440829582542
L1,4.0,4.0,2023-01-31,normal,4.465541560355814,2.004548261877918
L1,4.0,4.0,2023-02-28,normal,4.333754497826593,1.9459047798789946
L1,4.0,4.0,2023-03-31,normal,4.470059744292235,1.9883237408891075
L1,4.0,4.0,2023-04-30,normal,4.519865149963139,1.993420424657569
L1,4.0,4.0,2023-05-31,normal,4.5148119407254805,1.9645364747072414
L1,4.0,4.0,2023-06-30,normal,4.788987440261857,1.9496684444320602
L1,4.0,4.0,2023-07-31,normal,4.916561276682993,1.9395433303676552
L1,4.0,4.0,2023-08-31,normal,4.807334951360203,1.9184273254520925
L1,4.0,4.0,2023-09-30,normal,4.552454859574036,1.861422986721253
L1,4.0,4.0,2023-10-31,stressed,4.430995363920601,1.823300157027021
L1,4.0,4.0,2023-11-30,normal,4.806650719878425,1.8978445549163838
L1,4.0,4.0,2023-12-31,normal,4.998575476472451,1.9623332571134269
L1,4.0,4.0,2024-01-31,normal,5.054539527507036,1.9477188664075593
L1,4.0,4.0,2024-02-29,normal,5.294736300393698,1.9120218118844836
L1,4.0,4.0,2024-03-31,normal,5.436206359603917,1.9214577150858965
L1,4.0,4.0,2024-04-30,normal,5.184428462058861,1.8638895071870079
L1,4.0,4.0,2024-05-31,normal,5.4105784160023305,1.8872874459941578
L1,4.0,4.0,2024-06-30,normal,5.575979798179522,1.897424078590639
L1,4.0,4.0,2024-07-31,normal,5.614013556382904,1.93320483250553
L1,4.0,4.0,2024-08-31,normal,5.71526229087227,1.9516989278775254
L1,4.0,4.0,2024-09-30,normal,5.807832394197528,1.9700277117291258
L1,4.0,4.0,2024-10-31,normal,5.727701730654785,1.913490198601136
L1,4.0,4.0,2024-11-30,normal,6.032993960600416,1.9260644907678712
L1,4.0,8.0,1981-12-31,normal,0.5615390650624265,0.531894414019397
L1,4.0,8.0,1982-01-31,normal,0.5471951111844718,0.5310049272244493
L1,4.0,8.0,1982-02-28,normal,0.5090293465695773,0.5364899512228238
L1,4.0,8.0,1982-03-31,normal,0.4988655576066226,0.538044549778042
L1,4.0,8.0,1982-04-30,normal,0.5131899832277391,0.5470377579914879
L1,4.0,8.0,1982-05-31,normal,0.48765262328236036,0.5501226117302948
L1,4.0,8.0,1982-06-30,normal,0.47307668637245065,0.5362015554939615
L1,4.0,8.0,1982-07-31,normal,0.4572328750691509,0.5536230249848376
L1,4.0,8.0,1982-08-31,normal,0.5067864023705202,0.5796319380818399
L1,4.0,8.0,1982-09-30,normal,0.5080604633860797,0.6001386815623947
L1,4.0,8.0,1982-10-31,calm,0.5611344916332431,0.6283860309490477
L1,4.0,8.0,1982-11-30,calm,0.5778692055772213,0.6305675423614343
L1,4.0,8.0,1982-12-31,calm,0.5827568233179935,0.6390161942119957
L1,4.0,8.0,1983-01-31,calm,0.5980448658209178,0.6356830692429887
L1,4.0,8.0,1983-02-28,calm,0.6056968498790964,0.6499805414959691
L1,4.0,8.0,1983-03-31,calm,0.6219264969716067,0.6475852373259132
L1,4.0,8.0,1983-04-30,calm,0.6641067958492151,0.661037435210619
L1,4.0,8.0,1983-05-31,calm,0.651325396456301,0.6478105995669197
L1,4.0,8.0,1983-06-30,calm,0.6699038020648206,0.6441642274138458
L1,4.0,8.0,1983-07-31,calm,0.6428303098081729,0.6241635657683873
L1,4.0,8.0,1983-08-31,calm,0.6452209957303495,0.6237638931229855
L1,4.0,8.0,1983-09-30,calm,0.6468714710374278,0.6395947661329394
L1,4.0,8.0,1983-10-31,calm,0.6321396201560214,0.6370252132828089
L1,4.0,8.0,1983-11-30,calm,0.6387303078357681,0.6398562618145366
L1,4.0,8.0,1983-12-31,calm,0.6284250330491459,0.6364140795512657
L1,4.0,8.0,1984-01-31,calm,0.6178574376933914,0.6446985925788665
L1,4.0,8.0,1984-02-29,normal,0.5894613277144408,0.6368162605966066
L1,4.0,8.0,1984-03-31,normal,0.5931148090236149,0.625019928947399
L1,4.0,8.0,1984-04-30,stressed,0.5915525446166467,0.618731801484021
L1,4.0,8.0,1984-05-31,normal,0.5518262419303712,0.5946173060936221
L1,4.0,8.0,1984-06-30,normal,0.557327397736175,0.5977728392361519
L1,4.0,8.0,1984-07-31,normal,0.5435887200545806,0.6197677302319536
L1,4.0,8.0,1984-08-31,calm,0.5968778094589712,0.6250604041584276
L1,4.0,8.0,1984-09-30,calm,0.5896675255207068,0.6345303792082446
L1,4.0,8.0,1984-10-31,calm,0.5837354702139685,0.6551065948711156
L1,4.0,8.0,1984-11-30,calm,0.5706527908555331,0.662042759279566
L1,4.0,8.0,1984-12-31,calm,0.5797683985366594,0.6674758372985344
L1,4.0,8.0,1985-01-31,calm,0.6189520457517595,0.678331718608076
L1,4.0,8.0,1985-02-28,calm,0.6207377224037534,0.6605228345472154
L1,4.0,8.0,1985-03-31,calm,0.615073490686819,0.6698937282680262
L1,4.0,8.0,1985-04-30,calm,0.6078193139376588,0.6789265006544384
L1,4.0,8.0,1985-05-31,calm,0.6366609482033145,0.7099243473934242
L1,4.0,8.0,1985-06-30,calm,0.6408845569336954,0.7135248026807732
L1,4.0,8.0,1985-07-31,calm,0.633804064348692,0.7066128844744178
L1,4.0,8.0,1985-08-31,calm,0.6227156622429115,0.7160094672911846
L1,4.0,8.0,1985-09-30,calm,0.5973561896137312,0.716031371650462
L1,4.0,8.0,1985-10-31,calm,0.618866388645532,0.7263856855684556
L1,4.0,8.0,1985-11-30,calm,0.6553559886528498,0.7394096809260442
L1,4.0,8.0,1985-12-31,calm,0.6806271709312924,0.7572047024299106
L1,4.0,8.0,1986-01-31,calm,0.6784267032876715,0.757177093654496
L1,4.0,8.0,1986-02-28,calm,0.7233310883515792,0.7830161198673107
L1,4.0,8.0,1986-03-31,calm,0.757178643299903,0.8026354653929989
L1,4.0,8.0,1986-04-30,calm,0.7425287509093365,0.8027151883426402
L1,4.0,8.0,1986-05-31,calm,0.7761868366593058,0.7834395517252107
L1,4.0,8.0,1986-06-30,calm,0.7831026613739401,0.7998738437676511
L1,4.0,8.0,1986-07-31,calm,0.7330757140573887,0.8027951818446982
L1,4.0,8.0,1986-08-31,calm,0.7818934250836125,0.819051887788941
L1,4.0,8.0,1986-09-30,calm,0.7115707123250175,0.8072829651787554
L1,4.0,8.0,1986-10-31,calm,0.7472410405631583,0.8152394836302989
L1,4.0,8.0,1986-11-30,calm,0.7603752963331369,0.8234649680799356
L1,4.0,8.0,1986-12-31,calm,0.7351399609984328,0.822521252971989
L1,4.0,8.0,1987-01-31,calm,0.8289195604031199,0.8306614684838529
L1,4.0,8.0,1987-02-28,calm,0.8559622321417112,0.8328499243448317
L1,4.0,8.0,1987-03-31,calm,0.8745280529568649,0.8251812523767093
L1,4.0,8.0,1987-04-30,calm,0.8606667833174986,0.7989235547036
L1,4.0,8.0,1987-05-31,calm,0.8625895129114299,0.7927621076704543
L1,4.0,8.0,1987-06-30,calm,0.8997800597606063,0.799867364148945
L1,4.0,8.0,1987-07-31,calm,0.9390320650876031,0.7955733220985405
L1,4.0,8.0,1987-08-31,calm,0.9674462363450889,0.7875768618864188
L1,4.0,8.0,1987-09-30,calm,0.9397134225340206,0.767261775843086
L1,4.0,8.0,1987-10-31,calm,0.7295653098527376,0.7899846449991604
L1,4.0,8.0,1987-11-30,stressed,0.6647441616376317,0.7935472090887419
L1,4.0,8.0,1987-12-31,normal,0.7105862485124861,0.8012618721772541
L1,4.0,8.0,1988-01-31,normal,0.7372559715916567,0.8271042649958184
L1,4.0,8.0,1988-02-29,normal,0.7646944270863834,0.833117658001953
L1,4.0,8.0,1988-03-31,normal,0.735832565324862,0.8216331888610312
L1,4.0,8.0,1988-04-30,normal,0.7393829574525544,0.8134197390315754
L1,4.0,8.0,1988-05-31,normal,0.7379603846424158,0.8038035484965298
L1,4.0,8.0,1988-06-30,normal,0.7662655931557603,0.8192574766907961
L1,4.0,8.0,1988-07-31,normal,0.7582113755061001,0.8107823312879371
L1,4.0,8.0,1988-08-31,normal,0.7244709692960787,0.8081240907240841
L1,4.0,8.0,1988-09-30,normal,0.7487617564256068,0.8214092397266716
L1,4.0,8.0,1988-10-31,normal,0.7636359087170015,0.831862710399286
L1,4.0,8.0,1988-11-30,normal,0.7448573380857417,0.8170157685907626
L1,4.0,8.0,1988-12-31,normal,0.751105201437605,0.8127883664593976
L1,4.0,8.0,1989-01-31,normal,0.8003889692299334,0.8200126584783346
L1,4.0,8.0,1989-02-28,normal,0.7723401381922397,0.8090667714858358
L1,4.0,8.0,1989-03-31,normal,0.7832347681815793,0.8071440651331832
L1,4.0,8.0,1989-04-30,normal,0.8172193247729781,0.818626487951522
L1,4.0,8.0,1989-05-31,calm,0.8394787447411446,0.8336708585281035
L1,4.0,8.0,1989-06-30,calm,0.8268655766014089,0.8531355316762737
L1,4.0,8.0,1989-07-31,calm,0.8941476285694655,0.8652986266038504
L1,4.0,8.0,1989-08-31,calm,0.9014054248705637,0.8460753492028189
L1,4.0,8.0,1989-09-30,calm,0.889647492508552,0.8449059390376027
L1,4.0,8.0,1989-10-31,calm,0.8612010139355911,0.8599649837103096
L1,4.0,8.0,1989-11-30,calm,0.8695038529109441,0.8622276296017006
L1,4.0,8.0,1989-12-31,calm,0.882822043425981,0.8592752084448275
L1,4.0,8.0,1990-01-31,normal,0.8170367932160072,0.8441664158295532
L1,4.0,8.0,1990-02-28,stressed,0.8193563606719475,0.8420862493733268
L1,4.0,8.0,1990-03-31,normal,0.8339859684917451,0.8373171005832252
L1,4.0,8.0,1990-04-30,stressed,0.8058080845743145,0.8238685265748231
L1,4.0,8.0,1990-05-31,normal,0.8744540694911158,0.8426596334138388
L1,4.0,8.0,1990-06-30,normal,0.8611746099918237,0.8508714992201828
L1,4.0,8.0,1990-07-31,normal,0.850820707655892,0.8568557815520598
L1,4.0,8.0,1990-08-31,normal,0.7649609867635053,0.8397575802387465
L1,4.0,8.0,1990-09-30,normal,0.721217457696421,0.8416663145233385
L1,4.0,8.0,1990-10-31,normal,0.7114824644524347,0.8466287990551752
L1,4.0,8.0,1990-11-30,normal,0.7500690044295482,0.8600275435471927
L1,4.0,8.0,1990-12-31,normal,0.7641913036449477,0.8682677839861404
L1,4.0,8.0,1991-01-31,normal,0.7919452034107249,0.8744860169636184
L1,4.0,8.0,1991-02-28,calm,0.8414267316650305,0.8777531704916601
L1,4.0,8.0,1991-03-31,calm,0.856406651768863,0.8799297313814867
L1,4.0,8.0,1991-04-30,calm,0.852164013216,0.8847987418193218
L1,4.0,8.0,1991-05-31,calm,0.8810327734917184,0.8858143343307715
L1,4.0,8.0,1991-06-30,calm,0.8351371332222144,0.8816435365664078
L1,4.0,8.0,1991-07-31,calm,0.8685083779286409,0.8895495746564199
L1,4.0,8.0,1991-08-31,calm,0.881578560508089,0.9047075141564477
L1,4.0,8.0,1991-09-30,calm,0.860646359167385,0.918878390732499
L1,4.0,8.0,1991-10-31,calm,0.8672389102786071,0.9252498014175388
L1,4.0,8.0,1991-11-30,calm,0.8257606076778019,0.9301251137140945
L1,4.0,8.0,1991-12-31,calm,0.9147676920581768,0.9542137726966907
L1,4.0,8.0,1992-01-31,calm,0.8934536048332212,0.9379881092147697
L1,4.0,8.0,1992-02-29,calm,0.8994978184699179,0.9414606918883783
L1,4.0,8.0,1992-03-31,calm,0.8768016895142849,0.9329521568331925
L1,4.0,8.0,1992-04-30,calm,0.8984525536334612,0.9367055447909247
L1,4.0,8.0,1992-05-31,calm,0.8968029947449903,0.9517582289556814
L1,4.0,8.0,1992-06-30,calm,0.878365621976028,0.9618111371229342
L1,4.0,8.0,1992-07-31,calm,0.9102274565475863,0.9784526111740284
L1,4.0,8.0,1992-08-31,calm,0.8860172266583336,0.9858205462305668
L1,4.0,8.0,1992-09-30,calm,0.8917816547349726,0.9949615741084686
L1,4.0,8.0,1992-10-31,calm,0.891608649093954,0.9794634976762256
L1,4.0,8.0,1992-11-30,calm,0.9165398101399191,0.97743222530861
L1,4.0,8.0,1992-12-31,calm,0.9232378830724217,0.9902379815031366
L1,4.0,8.0,1993-01-31,calm,0.9276195700654833,1.0069494379266597
L1,4.0,8.0,1993-02-28,calm,0.9353039705839058,1.0223610322363799
L1,4.0,8.0,1993-03-31,calm,0.9504530889954533,1.0240651958344298
L1,4.0,8.0,1993-04-30,calm,0.9240143354188668,1.0287385077806561
L1,4.0,8.0,1993-05-31,calm,0.9429732615529911,1.0277852912445085
L1,4.0,8.0,1993-06-30,calm,0.9413277732115811,1.0438424280696865
L1,4.0,8.0,1993-07-31,calm,0.9340541335079752,1.0472410670232264
L1,4.0,8.0,1993-08-31,calm,0.9638803500991519,1.0629788157158957
L1,4.0,8.0,1993-09-30,calm,0.9517470242521037,1.0631346986098555
L1,4.0,8.0,1993-10-31,calm,0.9681104108400701,1.0647684240268456
L1,4.0,8.0,1993-11-30,calm,0.9531908612986139,1.0530486892390385
L1,4.0,8.0,1993-12-31,calm,0.9606171712989915,1.056333918828862
L1,4.0,8.0,1994-01-31,calm,0.9894366470551325,1.0679553233968289
L1,4.0,8.0,1994-02-28,normal,0.9576312060355452,1.0471586807590616
L1,4.0,8.0,1994-03-31,normal,0.9112368469967411,1.0185144088554499
L1,4.0,8.0,1994-04-30,normal,0.9192839795925694,1.007631472008451
L1,4.0,8.0,1994-05-31,normal,0.9277588586004334,1.004265686379025
L1,4.0,8.0,1994-06-30,normal,0.9000077356219772,0.9989330910686444
L1,4.0,8.0,1994-07-31,normal,0.9258082573790525,1.0159781285974765
L1,4.0,8.0,1994-08-31,normal,0.9572329670592697,1.0134798107291842
L1,4.0,8.0,1994-09-30,normal,0.9279435527331902,0.9948132488829741
L1,4.0,8.0,1994-10-31,normal,0.9437501432104474,0.9901465325868898
L1,4.0,8.0,1994-11-30,normal,0.90297541827304,0.9842840114945988
L1,4.0,8.0,1994-12-31,normal,0.9101080211019787,0.9867498932494148
L1,4.0,8.0,1995-01-31,normal,0.9283811699496644,1.0021337520912885
L1,4.0,8.0,1995-02-28,normal,0.9581580675946298,1.021951742824328
L1,4.0,8.0,1995-03-31,calm,0.9799360423129881,1.023520616452152
L1,4.0,8.0,1995-04-30,calm,1.003023335469882,1.033314190854413
L1,4.0,8.0,1995-05-31,calm,1.034028792815927,1.0677206979618614
L1,4.0,8.0,1995-06-30,calm,1.0511719561720223,1.0705304474532067
L1,4.0,8.0,1995-07-31,calm,1.0798437224485704,1.0633221026564539
L1,4.0,8.0,1995-08-31,calm,1.0744229069618785,1.071157456984289
L1,4.0,8.0,1995-09-30,calm,1.1128850981852998,1.0769722987336272
L1,4.0,8.0,1995-10-31,calm,1.1021134833199644,1.0859162498049062
L1,4.0,8.0,1995-11-30,calm,1.1427252630668217,1.097627807216389
L1,4.0,8.0,1995-12-31,calm,1.157059608766732,1.107653241735086
L1,4.0,8.0,1996-01-31,calm,1.1898240657081793,1.1102458298905662
L1,4.0,8.0,1996-02-29,calm,1.193433991923538,1.086617252055367
L1,4.0,8.0,1996-03-31,calm,1.1982280162690948,1.0748262064881278
L1,4.0,8.0,1996-04-30,calm,1.2088107661087835,1.0638374247504165
L1,4.0,8.0,1996-05-31,calm,1.2313587133290107,1.0572090853691918
L1,4.0,8.0,1996-06-30,calm,1.229212455091678,1.0671777123282506
L1,4.0,8.0,1996-07-31,calm,1.1674469876482314,1.0652957519952864
L1,4.0,8.0,1996-08-31,stressed,1.1846248026244874,1.0591426187103352
L1,4.0,8.0,1996-09-30,normal,1.2435871329255161,1.0729398906939855
L1,4.0,8.0,1996-10-31,normal,1.2708602423377056,1.0922007527406001
L1,4.0,8.0,1996-11-30,calm,1.3589003564858924,1.1064305682620206
L1,4.0,8.0,1996-12-31,calm,1.323426262679828,1.0910535252371745
L1,4.0,8.0,1997-01-31,calm,1.3986193726465082,1.0894848332054432
L1,4.0,8.0,1997-02-28,calm,1.4014557727342352,1.0879459653280301
L1,4.0,8.0,1997-03-31,normal,1.3357078766121813,1.0712117200678506
L1,4.0,8.0,1997-04-30,calm,1.40797768698416,1.0826409274049213
L1,4.0,8.0,1997-05-31,calm,1.4835537052884087,1.087570382716178
L1,4.0,8.0,1997-06-30,calm,1.5425294157347387,1.0964550848548398
L1,4.0,8.0,1997-07-31,calm,1.6564035647925242,1.1213082321333148
L1,4.0,8.0,1997-08-31,calm,1.5544585509938034,1.107146415464202
L1,4.0,8.0,1997-09-30,calm,1.6302446231889551,1.1186033734576648
L1,4.0,8.0,1997-10-31,calm,1.5671900216532528,1.1301330648972991
L1,4.0,8.0,1997-11-30,calm,1.6309542820642586,1.1309295696343138
L1,4.0,8.0,1997-12-31,calm,1.648783874275785,1.136887791493791
L1,4.0,8.0,1998-01-31,calm,1.658429259940298,1.1465948218752673
L1,4.0,8.0,1998-02-28,calm,1.768796068760065,1.1412595701004538
L1,4.0,8.0,1998-03-31,calm,1.850242052542191,1.140730411770458
L1,4.0,8.0,1998-04-30,calm,1.8590788085851322,1.1417794335565083
L1,4.0,8.0,1998-05-31,calm,1.816643475700368,1.1480430249881108
L1,4.0,8.0,1998-06-30,calm,1.8808400228446678,1.1530724282277574
L1,4.0,8.0,1998-07-31,calm,1.8514707058879483,1.1509130263076799
L1,4.0,8.0,1998-08-31,calm,1.573570507346285,1.1646945111576754
L1,4.0,8.0,1998-09-30,stressed,1.6645165883888706,1.186609436199298
L1,4.0,8.0,1998-10-31,normal,1.792840830254122,1.1765523632162922
L1,4.0,8.0,1998-11-30,normal,1.8932865306099393,1.1795683504924201
L1,4.0,8.0,1998-12-31,normal,1.992826069956757,1.1786325489050604
L1,4.0,8.0,1999-01-31,normal,2.067574983014765,1.1829195293233763
L1,4.0,8.0,1999-02-28,normal,1.9935909473975477,1.158129285407473
L1,4.0,8.0,1999-03-31,normal,2.0623578735370787,1.1595672936165486
L1,4.0,8.0,1999-04-30,normal,2.1329812565584825,1.1589504033727511
L1,4.0,8.0,1999-05-31,normal,2.0724685783099184,1.1448587630673874
L1,4.0,8.0,1999-06-30,normal,2.176999748462714,1.1366319221529069
L1,4.0,8.0,1999-07-31,normal,2.0989630154793195,1.1274735975580878
L1,4.0,8.0,1999-08-31,normal,2.0776501450201423,1.1225028880574688
L1,4.0,8.0,1999-09-30,normal,2.0102262425139488,1.1311567651653172
L1,4.0,8.0,1999-10-31,normal,2.1281059093749666,1.1309188139674624
L1,4.0,8.0,1999-11-30,normal,2.1610106829457223,1.1267665190332192
L1,4.0,8.0,1999-12-31,calm,2.2765037378850734,1.1163752406536613
L1,4.0,8.0,2000-01-31,normal,2.151286926286443,1.1081426845873896
L1,4.0,8.0,2000-02-29,stressed,2.0987783149896435,1.116779074114713
L1,4.0,8.0,2000-03-31,normal,2.2919078955349903,1.1262423198310292
L1,4.0,8.0,2000-04-30,normal,2.210783523664634,1.11783678410672
L1,4.0,8.0,2000-05-31,stressed,2.1512802851252,1.1117345353219368
L1,4.0,8.0,2000-06-30,stressed,2.194163906328886,1.1304170998876835
L1,4.0,8.0,2000-07-31,stressed,2.147777087185187,1.1352523263992282
L1,4.0,8.0,2000-08-31,normal,2.2674061231643146,1.146030125415498
L1,4.0,8.0,2000-09-30,normal,2.1345746702509794,1.147390509684952
L1,4.0,8.0,2000-10-31,normal,2.112054907479832,1.1485576948392233
L1,4.0,8.0,2000-11-30,normal,1.932173303064682,1.1614800669622234
L1,4.0,8.0,2000-12-31,normal,1.9303435349466795,1.177218514016695
L1,4.0,8.0,2001-01-31,normal,1.9867809888779155,1.1901133346419999
L1,4.0,8.0,2001-02-28,normal,1.7958692168756476,1.1959583147721893
L1,4.0,8.0,2001-03-31,normal,1.6730227830952689,1.1969392728377146
L1,4.0,8.0,2001-04-30,normal,1.7950095663018772,1.1873033618579634
L1,4.0,8.0,2001-05-31,normal,1.7984021343821877,1.1906654837062296
L1,4.0,8.0,2001-06-30,normal,1.7483993614378253,1.1918304969179891
L1,4.0,8.0,2001-07-31,normal,1.7243204054321035,1.2149010695887876
L1,4.0,8.0,2001-08-31,normal,1.6084322796238226,1.2250472741589102
L1,4.0,8.0,2001-09-30,normal,1.4724827580531783,1.235892304323708
L1,4.0,8.0,2001-10-31,normal,1.495893761423466,1.2590351849554613
L1,4.0,8.0,2001-11-30,normal,1.6058060514378167,1.2395359044225662
L1,4.0,8.0,2001-12-31,normal,1.61555971739425,1.2298053303501981
L1,4.0,8.0,2002-01-31,normal,1.5881372067511998,1.2380388275044714
L1,4.0,8.0,2002-02-28,normal,1.5530933711470278,1.2484271978723955
L1,4.0,8.0,2002-03-31,normal,1.6081334471271074,1.2260356054941945
L1,4.0,8.0,2002-04-30,normal,1.5069529069007639,1.2479718438684848
L1,4.0,8.0,2002-05-31,normal,1.491158533483537,1.2568284448270273
L1,4.0,8.0,2002-06-30,stressed,1.381163224261124,1.2660619497124532
L1,4.0,8.0,2002-07-31,stressed,1.2699864905242249,1.2794397682313425
L1,4.0,8.0,2002-08-31,stressed,1.2744073134977398,1.2992507218789846
L1,4.0,8.0,2002-09-30,normal,1.1324217714790161,1.3184739273183126
L1,4.0,8.0,2002-10-31,normal,1.2287183892385058,1.3106225825486109
L1,4.0,8.0,2002-11-30,normal,1.2973668856452614,1.308701310362037
L1,4.0,8.0,2002-12-31,normal,1.217665745759416,1.3342940283123865
L1,4.0,8.0,2003-01-31,normal,1.1830657735936623,1.3340988549710953
L1,4.0,8.0,2003-02-28,normal,1.1618841639832413,1.351369419407912
L1,4.0,8.0,2003-03-31,normal,1.17043330766183,1.348964854557398
L1,4.0,8.0,2003-04-30,normal,1.2641194713403137,1.3587470676192155
L1,4.0,8.0,2003-05-31,normal,1.327324180787858,1.3828580431131747
L1,4.0,8.0,2003-06-30,calm,1.3410248209819502,1.3787304246330845
L1,4.0,8.0,2003-07-31,calm,1.361842890302874,1.3314134188718347
L1,4.0,8.0,2003-08-31,normal,1.3852298182580456,1.3393209852839472
